QueryID,ResponseID,QueryName,ResponseName,ReleaseDate,Metacritic,RecommendationCount,ScreenshotCount,SteamSpyOwners,AchievementCount, PriceInitial 
311040,311040,Rulers of Nations,Rulers of Nations,Jul 16 2014,63,109,11,10582,0,19.99
311240,311240,Zero Escape: Zero Time Dilemma,Zero Escape: Zero Time Dilemma,Jun 29 2016,78,785,16,21343,33,39.99
311340,311340,METAL GEAR SOLID V: GROUND ZEROES,METAL GEAR SOLID V: GROUND ZEROES,Dec 18 2014,80,7709,19,740714,16,19.99
311480,311480,Vertical Drop Heroes HD,Vertical Drop Heroes HD,Jul 25 2014,70,602,10,238535,30,6.99
311560,311560,Assassin's Creed Rogue,Assassins Creed(r) Rogue,Mar 9 2015,74,1966,5,203741,0,29.99
311690,311690,Enter the Gungeon,Enter the Gungeon,Apr 5 2016,84,5968,21,484065,48,14.99
312370,312370,"Warhammer 40,000: Armageddon",Warhammer 40000: Armageddon,Nov 26 2014,68,379,6,30489,0,39.99
312450,312450,Order of Battle: World War II,Order of Battle: World War II,Apr 30 2015,81,371,7,124110,38,0
312530,312530,Duck Game,Duck Game,Jun 4 2015,82,5996,9,326416,15,12.99
312780,312780,Way of the Samurai 4,Way of the Samurai 4,Jul 23 2015,72,836,20,65104,50,24.99
313010,313010,Cities XXL,Cities XXL,Feb 5 2015,47,1501,7,108686,27,29.99
313080,313080,The Masterplan,The Masterplan,Jun 4 2015,68,391,16,94697,14,19.99
313130,313130,Metrocide,Metrocide,Dec 15 2014,68,130,6,49142,33,12.99
313160,313160,Farming Simulator 15,Farming Simulator 15,Oct 30 2014,64,8388,9,648887,16,24.99
313500,313500,Blitzkrieg 2 Anthology,Blitzkrieg 2 Anthology,Sep 16 2014,75,268,11,76762,0,4.99
313630,313630,The Solus Project,The Solus Project,Jun 7 2016,68,994,7,100615,43,19.99
314180,314180,Deathsmiles,Deathsmiles,Mar 10 2016,78,158,10,18473,48,19.99
314410,314410,Rampage Knights,Rampage Knights,Sep 4 2015,80,1251,15,102229,81,11.99
314660,314660,Oddworld: New 'n' Tasty,Oddworld: New n Tasty,Feb 25 2015,87,1379,12,191904,35,19.99
314710,314710,Mighty No. 9,Mighty No. 9,Jun 21 2016,51,1579,10,52191,70,19.99
314810,314810,Randal's Monday,Randals Monday,Nov 12 2014,57,424,13,55598,21,19.99
314830,314830,Blackguards 2,Blackguards 2,Jan 20 2015,74,433,10,181681,50,34.99
315260,315260,Space Hack,Space Hack,Aug 5 2014,63,656,6,566207,0,4.99
315440,315440,TRON: Evolution,Disney TRON: Evolution,Oct 6 2014,57,154,5,17038,0,19.99
316790,316790,Grim Fandango Remastered,Grim Fandango Remastered,Jan 26 2015,84,2330,6,587908,47,14.99
316890,316890,Calvino Noir,Calvino Noir,Aug 27 2015,55,126,6,13451,40,14.99
317620,317620,Space Hulk Ascension,Space Hulk Ascension,Nov 12 2014,72,493,9,59903,163,29.99
317820,317820,Guild of Dungeoneering,Guild of Dungeoneering,Jul 14 2015,72,794,5,85908,49,14.99
317940,317940,Karmaflow: The Rock Opera Videogame,Karmaflow: The Rock Opera Videogame - Act I & Act II,May 6 2015,47,152,14,22239,14,4.99
318020,318020,Act of Aggression,Act of Aggression - Reboot Edition,Sep 2 2015,71,1615,6,133257,85,44.99
318230,318230,Convoy,Convoy,Apr 21 2015,72,560,9,54164,29,14.99
318600,318600,The Flame in the Flood,The Flame in the Flood,Feb 24 2016,73,710,10,106175,36,19.99
319050,319050,Chaos Reborn,Chaos Reborn,Oct 26 2015,85,737,26,58289,34,19.99
319450,319450,Chariot,Chariot,Nov 12 2014,76,140,10,45555,46,14.99
319480,319480,Odallus: The Dark Call,Odallus: The Dark Call,Jul 15 2015,80,275,17,104023,29,14.99
319510,319510,Five Nights at Freddy's,Five Nights at Freddys,Aug 19 2014,78,16575,10,871818,0,4.99
319740,319740,There Came an Echo,There Came an Echo,Feb 24 2015,58,283,7,29055,16,14.99
319970,319970,The Detail,The Detail,Oct 28 2014,77,362,8,68512,55,5.99
320040,320040,Moon Hunters,Moon Hunters,Mar 10 2016,62,376,13,42865,41,14.99
320140,320140,Absolute Drift,Absolute Drift,Jul 29 2015,66,1144,7,127876,20,11.99
320300,320300,Car Mechanic Simulator 2015,Car Mechanic Simulator 2015,Apr 23 2015,68,3420,17,356368,0,19.99
320820,320820,Toren,Toren,May 11 2015,57,637,6,50577,12,9.99
320840,320840,Wings! Remastered Edition,Wings! Remastered Edition,Oct 17 2014,61,251,6,28158,12,14.99
321040,321040,DiRT 3 Complete Edition,DiRT 3 Complete Edition,Apr 1 2015,86,4529,6,3542513,60,29.99
321110,321110,Fist of Jesus,Fist of Jesus,Oct 17 2014,63,527,37,59544,30,9.99
321800,321800,Icewind Dale: Enhanced Edition,Icewind Dale: Enhanced Edition,Oct 30 2014,80,368,8,119088,0,19.99
321870,321870,Silence of the Sleep,Silence of the Sleep,Oct 1 2014,66,275,9,78914,0,16.99
322190,322190,SteamWorld Heist,SteamWorld Heist,Jun 7 2016,83,335,10,26185,47,19.99
322210,322210,"Guns, Gore & Cannoli",Guns Gore & Cannoli,Apr 30 2015,74,727,11,32821,21,9.99
322330,322330,Don't Starve Together,Dont Starve Together,Apr 21 2016,83,36471,13,5347487,0,14.99
322500,322500,SUPERHOT,SUPERHOT,Feb 25 2016,82,6264,15,288573,25,24.99
322600,322600,PURE,Pure,Oct 6 2014,80,112,5,14348,0,19.99
322680,322680,BLACKHOLE,BLACKHOLE,Feb 27 2015,82,355,22,21522,45,8.99
322900,322900,"War, the Game",War the Game,Jan 12 2015,65,307,6,30489,28,6.99
322910,322910,"Warhammer 40,000: Regicide",Warhammer 40000: Regicide,Sep 8 2015,72,1290,15,106892,35,14.99
322920,322920,theHunter: Primal,theHunter: Primal,Mar 31 2015,49,3112,6,155137,70,9.99
322970,322970,Subject 13,Subject 13,May 28 2015,59,103,7,30310,8,9.99
323060,323060,Tharsis,Tharsis,Jan 11 2016,61,1419,6,277095,12,14.99
323320,323320,Grow Home,Grow Home,Feb 4 2015,75,3217,21,407303,26,7.99
323370,323370,TERA,TERA,May 5 2015,77,9834,14,3773336,0,0
323380,323380,The Magic Circle,The Magic Circle,Jul 9 2015,79,719,10,101691,14,19.99
323580,323580,Jotun,Jotun: Valhalla Edition,Sep 29 2015,79,788,11,101871,36,14.99
323720,323720,Decay - The Mare,Decay: The Mare,Feb 13 2015,60,474,10,67435,42,9.99
323850,323850,Move or Die,Move or Die,Jan 21 2016,80,2307,21,201948,73,14.99
324160,324160,CLANNAD,CLANNAD,Nov 23 2015,83,620,11,32821,22,49.99
324260,324260,VoidExpanse,VoidExpanse,Apr 2 2015,59,480,10,28517,35,14.99
324650,324650,Gemini: Heroes Reborn,Gemini: Heroes Reborn,Jan 18 2016,54,144,12,13451,21,14.99
324680,324680,Impossible Creatures,Impossible Creatures Steam Edition,Nov 11 2015,72,380,22,46631,0,9.99
325370,325370,Nova-111,Nova-111,Aug 25 2015,68,102,9,89854,11,8.99
325520,325520,Fire,Fire,Apr 9 2015,64,228,12,17935,27,9.99
325600,325600,Sword Coast Legends,Sword Coast Legends,Oct 19 2015,61,2754,29,135050,39,19.99
325610,325610,Total War: ATTILA,Total War: ATTILA,Feb 17 2015,80,10270,11,857470,118,44.99
326410,326410,Windward,Windward,May 12 2015,61,1781,22,196567,31,9.99
326670,326670,Warhammer Quest,Warhammer Quest,Jan 7 2015,55,490,12,62055,53,14.99
327030,327030,Worms W.M.D,Worms W.M.D,Aug 23 2016,79,681,7,56674,29,29.99
327220,327220,Anna's Quest,Annas Quest,Jul 2 2015,74,299,11,42147,39,19.99
327310,327310,The Marvellous Miss Take,The Marvellous Miss Take,Nov 20 2014,69,210,9,52191,19,19.99
327410,327410,A Bird Story,A Bird Story,Nov 7 2014,66,4324,6,234769,1,3.99
327510,327510,WASTED,WASTED,Jun 7 2016,68,541,17,100974,21,12.99
327670,327670,Ironcast,Ironcast,Mar 26 2015,75,489,7,25288,30,14.99
327740,327740,Tron 2.0,Tron 2.0,Oct 10 2014,84,219,11,31207,0,9.99
327880,327880,Sublevel Zero,Sublevel Zero,Oct 8 2015,70,314,6,12734,25,14.99
327890,327890,I am Bread,I am Bread,Apr 9 2015,60,4066,20,486755,35,12.99
328600,328600,Frozen Synapse Prime,Frozen Synapse Prime,Nov 14 2014,83,236,6,95055,30,24.99
328730,328730,Letter Quest: Grimm's Journey,Letter Quest: Grimms Journey,Nov 20 2014,73,292,6,73713,52,0
328940,328940,The Deer God,The Deer God,Feb 27 2015,59,347,7,46272,30,14.99
329460,329460,JumpJet Rex,JumpJet Rex,Apr 21 2015,76,270,8,94517,51,9.99
329490,329490,Phantom Breaker: Battle Grounds,Phantom Breaker: Battle Grounds,Jan 23 2015,64,1639,13,144914,38,11.99
330180,330180,Pix the Cat,Pix the Cat,Jan 29 2015,77,208,5,72099,11,9.99
330270,330270,Warlocks vs Shadows,Warlocks vs Shadows,Aug 19 2015,68,262,10,26364,21,13.99
330390,330390,Grandia II Anniversary Edition,Grandia(r) II Anniversary Edition,Aug 24 2015,80,744,7,64566,36,19.99
330820,330820,Read Only Memories,Read Only Memories,Oct 6 2015,80,447,10,117295,64,19.99
332200,332200,Axiom Verge,Axiom Verge,May 14 2015,80,1497,13,93979,29,19.99
332250,332250,The Next Penelope,The Next Penelope,May 29 2015,82,161,8,26364,23,12.99
332800,332800,Five Nights at Freddy's 2,Five Nights at Freddys 2,Nov 10 2014,62,8828,6,473662,0,7.99
333830,333830,Franchise Hockey Manager 2,Franchise Hockey Manager 2,Sep 28 2015,79,102,15,7891,0,19.99
333930,333930,Dirty Bomb,Dirty Bomb(r),15-Jun,63,29390,11,5819535,18,0
334070,334070,Hektor,Hektor,Mar 13 2015,55,352,9,154779,17,9.99
334120,334120,Armikrog,Armikrog,Sep 30 2015,57,775,7,26544,0,24.99
335000,335000,Tormentum - Dark Sorrow,Tormentum - Dark Sorrow,Mar 4 2015,72,808,7,34614,34,11.99
335300,335300,DARK SOULS™ II: Scholar of the First Sin,DARK SOULS(tm) II: Scholar of the First Sin,Apr 1 2015,80,12479,14,950553,38,39.99
335670,335670,LISA,LISA,Dec 15 2014,78,3620,9,199975,68,9.99
336080,336080,Vietnam ‘65,Vietnam 65,Mar 5 2015,81,144,7,13093,51,9.99
336130,336130,Shardlight,Shardlight,Mar 8 2016,75,115,6,6457,19,14.99
336420,336420,Bloodsports.TV,Bloodsports.TV,Mar 30 2015,69,282,6,68153,57,9.99
337000,337000,Deus Ex: Mankind Divided™,Deus Ex: Mankind Divided,Aug 23 2016,82,9101,23,429004,58,59.99
338140,338140,Venetica,Venetica - Gold Edition,Jan 23 2015,61,156,5,30131,0,9.99
339190,339190,Dead Synchronicity: Tomorrow Comes Today,Dead Synchronicity: Tomorrow Comes Today,Apr 10 2015,70,256,15,35511,24,19.99
339200,339200,Oceanhorn: Monster of Uncharted Seas,Oceanhorn: Monster of Uncharted Seas,Mar 17 2015,73,986,12,175942,63,14.99
339230,339230,ZOMBI,ZOMBI,Aug 18 2015,65,953,5,57033,20,19.99
340000,340000,Headlander,Headlander,Jul 25 2016,76,142,6,15245,31,19.99
340170,340170,FINAL FANTASY TYPE-0 HD,FINAL FANTASY TYPE-0(tm) HD,Aug 18 2015,69,1876,15,138637,49,29.99
341800,341800,Keep Talking and Nobody Explodes,Keep Talking and Nobody Explodes,Oct 8 2015,67,2613,5,422189,10,14.99
341940,341940,Hatred,Hatred,Jun 1 2015,43,4120,22,128773,74,8.99
343100,343100,Overture,Overture,Feb 2 2015,76,683,8,162491,4,4.99
343710,343710,KHOLAT,Kholat,Jun 9 2015,64,1123,13,329106,20,19.99
344410,344410,Magnetic: Cage Closed,Magnetic: Cage Closed,May 26 2015,61,139,17,22777,29,14.99
344500,344500,Three Fourths Home: Extended Edition,Three Fourths Home: Extended Edition,Mar 20 2015,77,134,13,20984,8,4.99
344850,344850,Big Pharma,Big Pharma,Aug 27 2015,72,639,12,187958,25,24.99
345180,345180,Victor Vran,Victor Vran ARPG,Jul 24 2015,75,1928,8,297720,50,19.99
345660,345660,RIDE: Game,RIDE,Mar 27 2015,68,906,12,42506,50,39.99
346940,346940,Shadowrun: Hong Kong - Extended Edition,Shadowrun: Hong Kong - Extended Edition,Aug 20 2015,81,1422,14,244812,60,19.99
347440,347440,Pneuma: Breath of Life,Pneuma: Breath of Life,Feb 27 2015,63,128,14,18473,12,19.99
347830,347830,Fairy Fencer F,Fairy Fencer F,Aug 4 2015,66,1623,17,114066,29,29.99
350080,350080,Wolfenstein: The Old Blood ,Wolfenstein: The Old Blood,May 4 2015,76,3480,13,458776,50,19.99
350110,350110,TransOcean 2: Rivals,TransOcean 2: Rivals,May 10 2016,69,306,12,19549,25,24.99
350740,350740,The Bug Butcher,The Bug Butcher,Jan 19 2016,81,700,10,40712,31,7.99
350970,350970,Planet of the Eyes,Planet of the Eyes,Aug 24 2015,66,208,9,68332,14,9.99
351910,351910,Valhalla Hills,Valhalla Hills,Dec 2 2015,69,343,12,28158,26,29.99
351940,351940,The Descendant,The Descendant,Mar 24 2016,59,109,15,12196,30,2.99
351970,351970,Tales of Zestiria,Tales of Zestiria,Oct 19 2015,77,2937,10,239432,56,49.99
352400,352400,LEGO® Jurassic World,LEGO(r) Jurassic World,Jun 11 2015,72,1659,9,218806,49,29.99
353540,353540,Stephen's Sausage Roll,Stephens Sausage Roll,Apr 17 2016,90,132,8,3946,0,29.99
353640,353640,Train Valley,Train Valley,Sep 16 2015,69,423,10,102588,39,9.99
353700,353700,The Deadly Tower of Monsters,The Deadly Tower of Monsters,Jan 19 2016,73,378,20,30131,25,14.99
354140,354140,Five Nights at Freddy's 3,Five Nights at Freddys 3,Mar 2 2015,68,5803,5,320139,0,7.99
354160,354160,WRC 5,WRC 5 FIA World Rally Championship,Oct 8 2015,65,364,10,27082,37,39.99
354400,354400,Tadpole Treble,Tadpole Treble,Sep 2 2016,90,114,8,3228,12,9.99
354650,354650,MISSING: An Interactive Thriller - Episode One,MISSING: An Interactive Thriller - Episode One,May 25 2015,63,567,7,33359,17,0
355530,355530,Last Word,Last Word,May 8 2015,67,178,8,81604,9,9.99
355800,355800,Space Run Galaxy,Space Run Galaxy,Jun 17 2016,77,334,7,17038,30,19.99
356040,356040,Sheltered,Sheltered,Mar 15 2016,62,1676,14,218448,18,14.99
356050,356050,Beyond Eyes,Beyond Eyes,Aug 11 2015,60,340,6,98463,10,14.99
356420,356420,Interloper,Interloper,May 21 2015,77,201,6,19908,20,11.99
356570,356570,Party Hard,Party Hard,Aug 25 2015,66,2456,11,264182,27,12.89
357340,357340,Cobalt,Cobalt,Feb 2 2016,69,487,8,26544,84,19.99
357720,357720,Inside My Radio,Inside My Radio,May 11 2015,68,182,15,20805,25,14.99
358090,358090,D4: Dark Dreams Don't Die,D4: Dark Dreams Dont Die -Season One-,Jun 5 2015,67,997,20,75686,78,14.99
358830,358830,Good Robot,Good Robot,Apr 5 2016,69,128,8,3228,32,9.99
359220,359220,MX vs. ATV Unleashed,MX vs. ATV Unleashed,Apr 16 2015,71,157,5,23495,0,9.99
359230,359230,Lethis - Path of Progress,Lethis - Path of Progress,Jun 25 2015,65,394,9,23315,50,19.99
359320,359320,Elite Dangerous,Elite Dangerous,Apr 2 2015,80,17106,20,905177,0,29.99
359580,359580,Uncanny Valley,Uncanny Valley,Apr 23 2015,67,235,7,136664,18,9.99
359900,359900,The Incredible Adventures of Van Helsing III,The Incredible Adventures of Van Helsing III,May 22 2015,64,459,17,77300,61,14.99
360510,360510,Into the Stars,Into the Stars,Mar 4 2016,61,333,21,21343,17,19.99
360740,360740,Downwell,Downwell,Oct 15 2015,84,2302,5,190290,20,2.99
361300,361300,Mother Russia Bleeds,Mother Russia Bleeds,Sep 5 2016,72,682,7,41609,33,14.99
361550,361550,Cradle,Cradle,Jul 24 2015,65,844,9,23853,25,12.99
361990,361990,Lakeview Cabin Collection,Lakeview Cabin Collection,Apr 9 2015,70,501,7,43403,39,9.99
362680,362680,Fran Bow,Fran Bow,Aug 27 2015,70,1639,15,164464,18,14.99
362890,362890,Black Mesa,Black Mesa,May 5 2015,86,5739,15,321036,25,19.99
363420,363420,Leap of Fate,Leap of Fate,Mar 30 2016,80,132,7,8429,50,15.99
363440,363440,Mega Man Legacy Collection,Mega Man Legacy Collection / rotsukuman kurashitsukusu korekushiyon,Aug 24 2015,85,876,7,71740,24,14.99
363520,363520,Goliath,Goliath,May 12 2016,57,177,8,10940,41,19.99
363600,363600,Holy Potatoes! A Weapon Shop?!,Holy Potatoes! A Weapon Shop?!,Jul 13 2015,69,754,20,128235,50,14.99
363680,363680,Battlefleet Gothic: Armada,Battlefleet Gothic: Armada,Apr 21 2016,77,2429,7,195670,45,39.99
364360,364360,Total War: WARHAMMER,Total War: WARHAMMER,May 24 2016,86,18583,16,979428,154,59.99
364390,364390,Downfall,Downfall,Feb 15 2016,75,227,12,5739,30,13.99
365450,365450,Hacknet,Hacknet,Aug 12 2015,82,3577,13,301487,11,9.99
365660,365660,OlliOlli2: Welcome to Olliwood,OlliOlli2: Welcome to Olliwood,Aug 11 2015,82,223,9,61696,27,14.99
365770,365770,Volume,Volume,Aug 18 2015,80,265,15,181681,24,19.99
365890,365890,Heroes of Normandie,Heroes of Normandie,Oct 1 2015,65,123,14,8967,0,29.99
366320,366320,Seasons after Fall,Seasons after Fall,Sep 2 2016,76,219,9,34794,21,14.99
366970,366970,Mighty Switch Force! Hyper Drive Edition,Mighty Switch Force! Hyper Drive Edition,Jun 25 2015,85,165,6,12375,14,9.99
367450,367450,Poly Bridge,Poly Bridge,Jul 12 2016,73,1117,6,260416,22,11.99
367500,367500,Dragon's Dogma: Dark Arisen,Dragons Dogma: Dark Arisen,Jan 15 2016,81,5853,17,579299,59,29.99
367600,367600,Skyshine's BEDLAM,Skyshines BEDLAM,Sep 16 2015,67,573,20,41968,21,19.99
368370,368370,Her Story,Her Story,Jun 24 2015,86,2975,5,268486,13,5.99
368500,368500,Assassin's Creed Syndicate,Assassins Creed(r) Syndicate,Nov 18 2015,74,3808,13,234589,0,39.99
368740,368740,Obliteracers,Obliteracers,Feb 23 2016,78,153,18,7712,13,14.99
369070,369070,Slain: Back from Hell,Slain: Back from Hell,Mar 24 2016,75,601,13,21701,30,12.99
369110,369110,The Swindle,The Swindle,Jul 28 2015,70,290,8,13810,15,14.99
369550,369550,Blacksea Odyssey,Blacksea Odyssey,Jun 1 2016,71,101,9,14527,19,9.99
369990,369990,"Gremlins, Inc.",Gremlins Inc.,Mar 10 2016,74,860,26,47348,87,14.99
370910,370910,Kathy Rain,Kathy Rain,May 5 2016,77,165,8,78555,20,14.99
371660,371660,Far Cry Primal,Far Cry(r) Primal,Feb 29 2016,74,5235,10,265975,0,59.99
373420,373420,Divinity: Original Sin Enhanced Edition,Divinity: Original Sin - Enhanced Edition,Oct 27 2015,94,2900,7,1206305,54,39.99
373720,373720,Ryzom,Ryzom,May 6 2016,64,221,45,126441,3,0
373920,373920,Eisenhorn: XENOS,Eisenhorn: XENOS,Aug 8 2016,48,117,14,3766,26,19.99
374060,374060,Stairs,Stairs,Sep 28 2015,65,119,9,7174,15,12.99
374320,374320,DARK SOULS III,DARK SOULS(tm) III,Apr 11 2016,89,26844,10,1230159,43,59.99
375400,375400,ICY,ICY,Jul 27 2015,56,168,7,6995,0,12.99
375820,375820,Human Resource Machine,Human Resource Machine,Oct 15 2015,78,1128,10,161953,16,9.99
375910,375910,Anno 2205,Anno 2205(tm),Nov 2 2015,72,1750,13,94697,183,39.99
375950,375950,Viridi,Viridi,Aug 19 2015,46,3637,16,568897,47,0
375960,375960,Pro Evolution Soccer 2016,Pro Evolution Soccer 2016,Sep 16 2015,76,3086,5,156752,0,19.99
376140,376140,SAGA,SAGA,Aug 4 2015,61,108,9,99360,0,0
376300,376300,GUILTY GEAR Xrd -SIGN-,GUILTY GEAR Xrd -SIGN-,Dec 9 2015,84,1588,8,87702,48,29.99
376570,376570,WildStar,WildStar,Jun 9 2016,82,2384,12,866258,133,0
377080,377080,Hatoful Boyfriend: Holiday Star,Hatoful Boyfriend: Holiday Star,Dec 15 2015,54,192,18,43223,13,9.99
377160,377160,Fallout 4,Fallout 4,Nov 9 2015,84,72929,22,3866060,84,59.99
377840,377840,FINAL FANTASY IX,FINAL FANTASY IX,Apr 14 2016,84,1840,7,181860,85,20.99
377860,377860,Mushihimesama,Mushihimesama,Nov 12 2015,86,535,20,33718,50,19.99
378120,378120,Football Manager 2016,Football Manager 2016,Nov 12 2015,81,4141,14,1090804,107,49.99
378660,378660,Blues and Bullets,Blues and Bullets,Jul 22 2015,73,825,12,36049,14,4.99
378720,378720,Thea: The Awakening,Thea: The Awakening,Nov 20 2015,73,1219,9,84832,31,19.99
379720,379720,DOOM,DOOM,May 12 2016,85,23915,11,1392829,38,59.99
380150,380150,STASIS,STASIS,Aug 31 2015,79,676,11,32104,27,19.99
380220,380220,Hover Junkers,Hover Junkers,Apr 5 2016,78,553,13,41071,9,34.99
381210,381210,Dead by Daylight,Dead by Daylight,Jun 14 2016,71,30933,13,1373638,56,19.99
381780,381780,80 Days,80 Days,Sep 28 2015,84,403,9,79990,35,9.99
381990,381990,Dragon Saga,Dragon Saga,Dec 22 2015,65,504,5,255932,117,0
382120,382120,Journey To The Center Of The Earth,Journey To The Center Of The Earth,Sep 25 2015,65,254,11,270280,0,3.99
382140,382140,SKYHILL,SKYHILL,Oct 6 2015,63,490,10,31745,46,14.99
382420,382420,E.T. Armies,E.T. Armies,Mar 3 2016,54,124,8,6636,21,14.99
383870,383870,Firewatch,Firewatch,Feb 9 2016,81,16098,7,482630,5,19.99
384000,384000,Cross of the Dutchman,Cross of the Dutchman,Sep 10 2015,59,207,9,22598,31,8.99
384110,384110,Pathologic Classic HD,Pathologic Classic HD,Oct 29 2015,76,292,10,37843,42,12.99
384190,384190,ABZU,ABZU,Aug 2 2016,84,2987,6,125545,12,19.99
384630,384630,Aviary Attorney,Aviary Attorney,Dec 21 2015,77,432,5,21881,0,14.99
385710,385710,INK,INK,Aug 5 2015,68,896,13,196567,16,4.99
385730,385730,WWE 2K16,WWE 2K16,Mar 10 2016,74,1742,13,164643,55,49.99
386360,386360,SMITE,SMITE,Sep 8 2015,83,18333,13,4652328,201,0
387290,387290,Ori and the Blind Forest: Definitive Edition,Ori and the Blind Forest: Definitive Edition,Apr 27 2016,88,1407,20,224904,57,19.99
388060,388060,The Escapists: The Walking Dead,The Escapists: The Walking Dead,Sep 30 2015,66,321,18,74968,24,17.99
388090,388090,Five Nights at Freddy's 4,Five Nights at Freddys 4,Jul 23 2015,51,6870,5,289112,0,7.99
388210,388210,Day of the Tentacle Remastered,Day of the Tentacle Remastered,Mar 21 2016,86,661,13,161773,58,14.99
388320,388320,1979 Revolution: Black Friday,1979 Revolution: Black Friday,Apr 4 2016,80,201,5,16141,39,11.99
388420,388420,In Between,In Between,Aug 21 2015,68,189,9,57392,16,11.99
388880,388880,Oxenfree,Oxenfree,Jan 14 2016,80,1314,17,217730,13,19.99
390290,390290,Bulb Boy,Bulb Boy,Oct 29 2015,84,203,13,51653,12,8.99
390610,390610,Circa Infinity,Circa Infinity,Sep 8 2015,80,105,10,5560,75,9.99
390720,390720,Anarcute,Anarcute,Jul 12 2016,79,119,10,7353,25,14.99
390730,390730,Sora,Sora,Jan 5 2016,74,124,11,6098,34,8.99
391040,391040,F1 2016,F1 2016,Aug 18 2016,86,1275,8,116936,49,59.99
391220,391220,Rise of the Tomb Raider,Rise of the Tomb Raider(tm),Jan 28 2016,86,16385,7,1186398,113,59.99
391540,391540,Undertale,Undertale,Sep 15 2015,92,60314,7,2105743,0,9.99
391720,391720,Layers of Fear,Layers of Fear,Feb 15 2016,72,4956,9,168589,27,19.99
391730,391730,Crashlands,Crashlands,Jan 21 2016,78,856,8,45555,30,14.99
392470,392470,NOBUNAGA'S AMBITION: Sphere of Influence,NOBUNAGAS AMBITION: Sphere of Influence,Sep 1 2015,70,339,17,23495,0,59.99
394230,394230,Battleborn,Battleborn,May 2 2016,69,5361,6,304536,53,59.99
394310,394310,Punch Club,Punch Club,Jan 8 2016,73,3664,8,457341,47,9.99
394360,394360,Hearts of Iron IV,Hearts of Iron IV,Jun 6 2016,83,4693,7,391879,30,39.99
394450,394450,"Warhammer 40,000: Deathwatch - Enhanced Edition",Warhammer 40000: Deathwatch - Enhanced Edition,Oct 16 2015,74,277,20,18832,66,14.99
394510,394510,HELLDIVERS™,HELLDIVERS(tm),Dec 7 2015,83,5774,10,317090,39,19.99
394760,394760,Dead Effect 2,Dead Effect 2,May 6 2016,53,317,28,30669,177,11.99
394970,394970,DEADBOLT,DEADBOLT,Mar 14 2016,76,810,6,34076,24,9.99
395170,395170,DISTRAINT,DISTRAINT,Oct 21 2015,76,220,9,143300,16,4.99
395350,395350,Doors,Doors,Feb 12 2016,40,246,5,8609,7,4.99
395570,395570,We Are The Dwarves,We Are The Dwarves,Feb 25 2016,60,198,13,15424,36,24.99
396090,396090,Rogue State,Rogue State,Oct 16 2015,66,150,13,16859,22,12.99
396310,396310,Masochisia,Masochisia,Oct 9 2015,68,165,10,5560,0,7.99
397340,397340,SimplePlanes,SimplePlanes,Dec 17 2015,67,2763,10,136844,70,12.99
397350,397350,Lords of the Realm II,Lords of the Realm II,Dec 3 2015,77,180,7,30131,0,2.99
398180,398180,Euclidean,Euclidean,Sep 25 2015,62,133,6,9326,13,4.99
398850,398850,Epistory - Typing Chronicles,Epistory - Typing Chronicles,Mar 30 2016,75,496,33,91289,55,14.99
399120,399120,Prospekt,Prospekt,Feb 18 2016,43,706,46,17576,0,9.99
400110,400110,Else Heart.Break(),Else Heart.Break(),Sep 24 2015,79,185,12,110300,0,24.99
400160,400160,Concrete Jungle,Concrete Jungle,Sep 23 2015,76,213,16,28517,13,12.99
400170,400170,The Incredible Adventures of Van Helsing: Final Cut,The Incredible Adventures of Van Helsing: Final Cut,Nov 6 2015,79,604,6,148143,50,44.99
400180,400180,Okhlos,Okhlos,Aug 18 2016,72,134,28,13272,38,12.99
401360,401360,The Aquatic Adventure of the Last Human,The Aquatic Adventure of the Last Human,Jan 19 2016,76,140,9,7891,21,9.99
401680,401680,POSTAL Redux,POSTAL Redux,May 20 2016,54,281,8,18652,16,8.99
401890,401890,ARSLAN: THE WARRIORS OF LEGEND,ARSLAN: THE WARRIORS OF LEGEND,Feb 9 2016,57,114,5,6098,41,59.99
402020,402020,The Park,The Park,Oct 27 2015,67,1651,7,53446,14,12.99
402040,402040,The Guest,The Guest,Mar 10 2016,69,230,10,15962,20,9.99
402060,402060,Californium,Californium,Feb 17 2016,64,114,5,8609,8,9.99
402430,402430,Out of the Park Baseball 17,Out of the Park Baseball 17,Mar 22 2016,92,283,19,89675,63,39.99
402630,402630,The Coma,The Coma: Cutting Class,Oct 19 2015,69,216,7,5560,0,9.99
403190,403190,Planetbase,Planetbase,Oct 15 2015,70,3094,31,227774,30,19.99
403940,403940,Dungelot : Shattered Lands,Dungelot: Shattered Lands,Feb 18 2016,78,300,15,21701,57,9.99
405640,405640,Pony Island,Pony Island,Jan 4 2016,86,3554,10,158366,20,4.99
405900,405900,Disgaea PC,Disgaea PC,Feb 24 2016,74,1406,15,99180,30,19.99
406130,406130,DarkMaus,DarkMaus,Jan 26 2016,83,229,5,11478,0,9.99
406720,406720,Alekhine's Gun,Alekhines Gun,Mar 11 2016,40,148,9,4125,28,39.99
407510,407510,Devilian,Devilian,Dec 10 2015,63,1731,8,390265,0,0
407810,407810,Hard Reset Redux,Hard Reset Redux,Jun 3 2016,73,401,10,63310,115,19.99
408120,408120,Cibele,Cibele,Nov 2 2015,71,1036,5,87702,0,8.99
